time,S_I,S_S,X_I,X_S,X_BH,X_BA,X_P,S_O,S_NO,S_NH,S_ND,X_ND,S_ALK,S_N2,X_INORG
0.042793,20.200001,5.933947,58.800026,107.955368,2663.901367,150.285934,454.648315,2.000000,11.310791,2.687563,0.983105,5.254730,0.004741,2.204826,35.000000
0.043043,20.200001,5.918543,58.800053,107.257568,2664.224121,150.295303,454.681824,2.000000,11.362644,2.612780,0.983468,5.235945,0.004732,2.215602,35.000000
0.043293,20.200001,5.903192,58.800091,106.562752,2664.544922,150.304550,454.715332,2.000000,11.414014,2.538714,0.983818,5.217154,0.004723,2.226353,35.000000
0.043544,20.200001,5.887904,58.799999,105.870766,2664.863525,150.313751,454.748932,2.000000,11.464878,2.465372,0.984150,5.198358,0.004714,2.237082,35.000000
0.043794,20.200001,5.872682,58.799999,105.181862,2665.180420,150.322754,454.782471,2.000000,11.515230,2.392783,0.984469,5.179554,0.004706,2.247785,35.000000
0.044044,20.200001,5.857537,58.800007,104.495941,2665.494629,150.331604,454.816040,2.000000,11.565048,2.320960,0.984774,5.160748,0.004697,2.258463,35.000000
0.044294,20.200001,5.842476,58.800022,103.813034,2665.806396,150.340271,454.849670,2.000000,11.614319,2.249920,0.985063,5.141937,0.004688,2.269117,35.000000
0.044545,20.200001,5.827512,58.800045,103.133148,2666.115723,150.348785,454.883270,2.000000,11.663021,2.179682,0.985339,5.123121,0.004680,2.279746,35.000000
0.044795,20.200001,5.812652,58.800087,102.456284,2666.422119,150.357086,454.916962,2.000000,11.711140,2.110266,0.985598,5.104304,0.004671,2.290349,35.000000
0.045045,20.200001,5.797910,58.799999,101.782463,2666.731934,150.365738,454.950165,2.000000,11.758661,2.041689,0.985845,5.085497,0.004663,2.300923,35.000000
0.045295,20.200001,5.783296,58.800003,101.111671,2667.035889,150.373886,454.983704,2.000000,11.805554,1.973975,0.986075,5.066683,0.004655,2.311474,35.000000
0.045546,20.200001,5.768823,58.800011,100.443962,2667.337158,150.381912,455.017273,2.000000,11.851806,1.907143,0.986290,5.047870,0.004647,2.321997,35.000000
0.045796,20.200001,5.754508,58.800034,99.779327,2667.635010,150.389801,455.050751,2.000000,11.897393,1.841216,0.986490,5.029058,0.004639,2.332492,35.000000
0.046046,20.200001,5.740364,58.800072,99.117798,2667.929443,150.397598,455.084106,2.000000,11.942298,1.776216,0.986675,5.010251,0.004631,2.342959,35.000000
0.046296,20.200001,5.726406,58.799999,98.459198,2668.230225,150.404800,455.117950,2.000000,11.986495,1.712164,0.986844,4.991445,0.004623,2.353406,35.000000
0.046547,20.200001,5.712653,58.800003,97.803795,2668.523193,150.412079,455.151581,2.000000,12.029964,1.649087,0.986997,4.972646,0.004616,2.363820,35.000000
0.046797,20.200001,5.699126,58.800014,97.151497,2668.813965,150.419189,455.185333,2.000000,12.072680,1.587009,0.987135,4.953853,0.004608,2.374206,35.000000
0.047047,20.200001,5.685844,58.800041,96.502296,2669.101562,150.426086,455.219238,2.000000,12.114619,1.525955,0.987258,4.935067,0.004601,2.384561,35.000000
0.047297,20.200001,5.672831,58.800091,95.856194,2669.386230,150.432816,455.253357,2.000000,12.155757,1.465951,0.987364,4.916289,0.004594,2.394887,35.000000
0.047548,20.200001,5.660117,58.799999,95.213287,2669.672363,150.439285,455.285858,2.000000,12.196095,1.407019,0.987455,4.897514,0.004586,2.405189,35.000000
0.047798,20.200001,5.647720,58.800007,94.573494,2669.954590,150.445541,455.319458,2.000000,12.235573,1.349190,0.987530,4.878752,0.004580,2.415458,35.000000
0.048048,20.200001,5.635674,58.800030,93.936852,2670.235596,150.451492,455.353058,2.000000,12.274184,1.292491,0.987589,4.860000,0.004573,2.425697,35.000000
0.048298,20.200001,5.624012,58.800079,93.303413,2670.515625,150.457123,455.386627,2.000000,12.311905,1.236949,0.987630,4.841258,0.004566,2.435907,35.000000
0.048549,20.200001,5.612765,58.799999,92.672989,2670.784424,150.463135,455.420258,2.000000,12.348673,1.182589,0.987659,4.822533,0.004560,2.446078,35.000000
0.048799,20.200001,5.601975,58.800003,92.045830,2671.056152,150.468552,455.453918,2.000000,12.384513,1.129441,0.987670,4.803818,0.004553,2.456221,35.000000
0.049049,20.200001,5.591682,58.800022,91.421867,2671.324951,150.473740,455.487610,2.000000,12.419380,1.077533,0.987664,4.785119,0.004547,2.466331,35.000000
0.049299,20.200001,5.581934,58.800068,90.801117,2671.591553,150.478683,455.521393,2.000000,12.453251,1.026890,0.987642,4.766436,0.004541,2.476406,35.000000
0.049550,20.200001,5.572778,58.799999,90.183464,2671.857178,150.483215,455.554688,2.000000,12.486119,0.977543,0.987604,4.747763,0.004535,2.486452,35.000000
0.049800,20.200001,5.564266,58.800007,89.569069,2672.119873,150.487595,455.588287,2.000000,12.517939,0.929515,0.987550,4.729110,0.004529,2.496460,35.000000
0.050050,20.200001,5.556460,58.800034,88.957855,2672.381592,150.491760,455.621887,2.000000,12.548703,0.882834,0.987479,4.710474,0.004524,2.506433,35.000000
0.050300,20.200001,5.549427,58.800102,88.349792,2672.644287,150.495651,455.655518,2.000000,12.578401,0.837523,0.987392,4.691856,0.004519,2.516371,35.000000
0.050551,20.200001,5.543215,58.799999,87.745201,2672.887939,150.499161,455.689178,2.000000,12.606934,0.793606,0.987288,4.673265,0.004513,2.526268,35.000000
0.050801,20.200001,5.537922,58.800018,87.143692,2673.139160,150.502457,455.722809,2.000000,12.634378,0.751105,0.987167,4.654691,0.004508,2.536129,35.000000
0.051051,20.200001,5.533623,58.800064,86.545448,2673.387695,150.505478,455.756409,2.000000,12.660684,0.710042,0.987030,4.636139,0.004504,2.545951,35.000000
0.051301,20.200001,5.530408,58.799999,85.950432,2673.632324,150.508240,455.790070,2.000000,12.685874,0.670436,0.986877,4.617606,0.004499,2.555733,35.000000
0.051552,20.200001,5.528365,58.800011,85.358688,2673.875000,150.510620,455.823700,2.000000,12.709889,0.632301,0.986707,4.599099,0.004494,2.565474,35.000000
0.051802,20.200001,5.527599,58.800064,84.770279,2674.114258,150.512680,455.857513,2.000000,12.732742,0.595652,0.986519,4.580618,0.004490,2.575172,35.000000
0.052052,20.200001,5.528219,58.799999,84.184929,2674.349854,150.514709,455.890991,2.000000,12.754419,0.560498,0.986316,4.562159,0.004486,2.584825,35.000000
0.052302,20.200001,5.530342,58.800014,83.602959,2674.583252,150.516296,455.924652,2.000000,12.774935,0.526850,0.986096,4.543729,0.004482,2.594433,35.000000
0.052553,20.200001,5.534096,58.800072,83.024292,2674.813721,150.517593,455.958282,2.000000,12.794288,0.494710,0.985859,4.525325,0.004479,2.603992,35.000000
0.052803,20.200001,5.539591,58.799999,82.448868,2675.038330,150.518585,455.991943,2.000000,12.812479,0.464080,0.985605,4.506949,0.004475,2.613511,35.000000
0.053053,20.200001,5.546981,58.800030,81.876793,2675.260010,150.519257,456.025421,2.000000,12.829529,0.434957,0.985334,4.488606,0.004472,2.622975,35.000000
0.053303,20.200001,5.556407,58.799999,81.307915,2675.479980,150.519730,456.059296,2.000000,12.845444,0.407334,0.985047,4.470288,0.004469,2.632390,35.000000
0.053554,20.200001,5.568006,58.800011,80.742409,2675.695312,150.519852,456.093048,2.000000,12.860251,0.381199,0.984742,4.452005,0.004466,2.641750,35.000000
0.053804,20.200001,5.581930,58.800072,80.180252,2675.906738,150.519669,456.126953,2.000000,12.873977,0.356538,0.984421,4.433757,0.004463,2.651058,35.000000
0.054054,20.200001,5.598303,58.800003,79.621223,2676.114502,150.519363,456.160278,2.000000,12.886638,0.333331,0.984083,4.415532,0.004460,2.660308,35.000000
0.054304,20.200001,5.617289,58.800053,79.065529,2676.315430,150.518829,456.193787,2.000000,12.898288,0.311554,0.983728,4.397343,0.004458,2.669504,35.000000
0.054555,20.200001,5.638996,58.799999,78.513313,2676.518311,150.517807,456.227631,2.000000,12.908922,0.291178,0.983357,4.379196,0.004456,2.678637,35.000000
0.054805,20.200001,5.663552,58.800041,77.964386,2676.714600,150.516678,456.260956,2.000000,12.918613,0.272171,0.982968,4.361076,0.004454,2.687711,35.000000
0.055055,20.200001,5.691070,58.799999,77.418678,2676.905029,150.515289,456.295013,2.000000,12.927409,0.254495,0.982563,4.343003,0.004452,2.696725,35.000000
0.055305,20.200001,5.721600,58.800049,76.876289,2677.090576,150.513626,456.328674,2.000000,12.935349,0.238111,0.982141,4.324957,0.004450,2.705673,35.000000
0.055556,20.200001,5.755211,58.800003,76.337349,2677.274902,150.511887,456.362305,2.000000,12.942445,0.222971,0.981703,4.306960,0.004449,2.714565,35.000000
0.055806,20.200001,5.791907,58.800064,75.801758,2677.453125,150.509918,456.395996,2.000000,12.948772,0.209027,0.981248,4.288996,0.004447,2.723393,35.000000
0.056056,20.200001,5.831637,58.800007,75.269341,2677.627197,150.507629,456.429688,2.000000,12.954411,0.196226,0.980776,4.271073,0.004446,2.732153,35.000000
0.056306,20.200001,5.874368,58.800114,74.740295,2677.795654,150.505081,456.463837,2.000000,12.959377,0.184513,0.980287,4.253181,0.004445,2.740853,35.000000
0.056557,20.200001,5.919935,58.800022,74.214676,2677.963623,150.502670,456.497253,2.000000,12.963696,0.173828,0.979782,4.235353,0.004444,2.749494,35.000000
0.056807,20.200001,5.968199,58.799999,73.692368,2678.125000,150.500076,456.530762,2.000000,12.967452,0.164110,0.979260,4.217557,0.004443,2.758074,35.000000
0.057057,20.200001,6.018930,58.800049,73.173271,2678.282471,150.497223,456.564575,2.000000,12.970683,0.155297,0.978722,4.199804,0.004442,2.766598,35.000000
0.057307,20.200001,6.071883,58.800007,72.657776,2678.437012,150.494278,456.598267,2.000000,12.973432,0.147325,0.978166,4.182097,0.004441,2.775065,35.000000
0.057558,20.200001,6.126741,58.799999,72.145477,2678.587402,150.491211,456.631836,2.000000,12.975742,0.140129,0.977595,4.164434,0.004440,2.783481,35.000000
0.057808,20.200001,6.183172,58.800041,71.636543,2678.732666,150.488098,456.665649,2.000000,12.977659,0.133646,0.977006,4.146819,0.004440,2.791848,35.000000
0.058058,20.200001,6.240839,58.800003,71.130951,2678.878662,150.484756,456.699219,2.000000,12.979195,0.127813,0.976402,4.129251,0.004439,2.800172,35.000000
0.058308,20.200001,6.299359,58.799999,70.628700,2679.020020,150.481384,456.732941,2.000000,12.980411,0.122572,0.975781,4.111731,0.004439,2.808453,35.000000
0.058559,20.200001,6.358365,58.800034,70.129791,2679.160645,150.478012,456.766449,2.000000,12.981325,0.117863,0.975144,4.094262,0.004438,2.816696,35.000000
0.058809,20.200001,6.417498,58.800003,69.634270,2679.295166,150.474411,456.800323,2.000000,12.981971,0.113632,0.974491,4.076839,0.004438,2.824905,35.000000
0.059059,20.200001,6.476407,58.800114,69.142090,2679.431641,150.471100,456.834045,2.000000,12.982378,0.109830,0.973822,4.059471,0.004438,2.833087,35.000000
0.059309,20.200001,6.534751,58.800030,68.653168,2679.561279,150.467194,456.867767,2.000000,12.982541,0.106409,0.973135,4.042151,0.004437,2.841233,35.000000
0.059560,20.200001,6.592242,58.800003,68.167717,2679.692871,150.463470,456.901489,2.000000,12.982519,0.103328,0.972433,4.024884,0.004437,2.849360,35.000000
0.059810,20.200001,6.648596,58.800102,67.685471,2679.823730,150.459763,456.935211,2.000000,12.982307,0.100547,0.971717,4.007671,0.004437,2.857463,35.000000
0.060060,20.200001,6.703579,58.800026,67.206757,2679.951172,150.455902,456.968903,2.000000,12.981935,0.098032,0.970981,3.990511,0.004437,2.865550,35.000000
0.060310,20.200001,6.756976,58.800003,66.731285,2680.076660,150.452072,457.002625,2.000000,12.981401,0.095754,0.970231,3.973409,0.004437,2.873617,35.000000
0.060561,20.200001,6.808603,58.800091,66.259178,2680.200439,150.448059,457.036346,2.000000,12.980737,0.093684,0.969464,3.956361,0.004437,2.881673,35.000000
0.060811,20.200001,6.858301,58.800018,65.790375,2680.325928,150.444260,457.070068,2.000000,12.979936,0.091801,0.968683,3.939369,0.004437,2.889708,35.000000
0.061061,20.200001,6.905955,58.799999,65.324928,2680.451416,150.440353,457.103790,2.000000,12.979024,0.090082,0.967885,3.922436,0.004437,2.897732,35.000000
0.061311,20.200001,6.951451,58.800068,64.862801,2680.575195,150.436295,457.137543,2.000000,12.978003,0.088510,0.967071,3.905559,0.004436,2.905750,35.000000
0.061562,20.200001,6.994728,58.800011,64.404037,2680.696777,150.432388,457.171082,2.000000,12.976892,0.087070,0.966242,3.888742,0.004436,2.913749,35.000000
0.061812,20.200001,7.035708,58.799999,63.948597,2680.818115,150.428360,457.204987,2.000000,12.975683,0.085748,0.965397,3.871985,0.004436,2.921743,35.000000
0.062062,20.200001,7.074347,58.800034,63.496532,2680.939941,150.424225,457.238678,2.000000,12.974398,0.084533,0.964537,3.855290,0.004436,2.929725,35.000000
0.062312,20.200001,7.110620,58.799999,63.047684,2681.059570,150.420273,457.272461,2.000000,12.973029,0.083414,0.963661,3.838653,0.004436,2.937700,35.000000
0.062563,20.200001,7.144503,58.800064,62.602169,2681.179688,150.416306,457.306183,2.000000,12.971618,0.082382,0.962770,3.822076,0.004436,2.945661,35.000000
0.062813,20.200001,7.175981,58.800003,62.160053,2681.297607,150.412094,457.339935,2.000000,12.970099,0.081430,0.961863,3.805569,0.004437,2.953621,35.000000
0.063063,20.200001,7.205057,58.800091,61.721130,2681.408447,150.408005,457.373657,2.000000,12.968561,0.080551,0.960942,3.789125,0.004437,2.961570,35.000000
0.063313,20.200001,7.231749,58.800011,61.285671,2681.534424,150.403870,457.407349,2.000000,12.966935,0.079739,0.960004,3.772739,0.004437,2.969504,35.000000
0.063564,20.200001,7.256050,58.800114,60.853432,2681.652588,150.399750,457.441101,2.000000,12.965263,0.078990,0.959052,3.756428,0.004437,2.977430,35.000000
0.063814,20.200001,7.277988,58.800014,60.424511,2681.768311,150.395508,457.474762,2.000000,12.963576,0.078298,0.958086,3.740167,0.004437,2.985353,35.000000
0.064064,20.200001,7.297576,58.799999,59.998875,2681.884033,150.391403,457.508575,2.000000,12.961844,0.077659,0.957104,3.723981,0.004437,2.993263,35.000000
0.064314,20.200001,7.314842,58.800014,59.576527,2681.999023,150.387238,457.542328,2.000000,12.960073,0.077071,0.956108,3.707862,0.004437,3.001164,35.000000
0.064565,20.200001,7.329800,58.800117,59.157482,2682.111328,150.383286,457.576080,2.000000,12.958286,0.076529,0.955097,3.691812,0.004437,3.009059,35.000000
0.064815,20.200001,7.342517,58.800011,58.741657,2682.228027,150.378815,457.609924,2.000000,12.956429,0.076031,0.954072,3.675827,0.004437,3.016937,35.000000
0.065065,20.200001,7.352985,58.800098,58.329121,2682.342285,150.374451,457.644348,2.000000,12.954567,0.075575,0.953032,3.659907,0.004437,3.024813,35.000000
0.065315,20.200001,7.361246,58.800007,57.919876,2682.453125,150.370422,457.677368,2.000000,12.952687,0.075157,0.951978,3.644068,0.004437,3.032667,35.000000
0.065566,20.200001,7.367343,58.800064,57.513809,2682.563721,150.366333,457.711365,2.000000,12.950795,0.074777,0.950911,3.628290,0.004437,3.040519,35.000000
0.065816,20.200001,7.371295,58.799999,57.111145,2682.676025,150.361984,457.744781,2.000000,12.948870,0.074433,0.949829,3.612590,0.004438,3.048355,35.000000
0.066066,20.200001,7.373153,58.800034,56.711628,2682.785645,150.357666,457.778534,2.000000,12.946943,0.074121,0.948733,3.596959,0.004438,3.056182,35.000000
0.066316,20.200001,7.372948,58.799999,56.315384,2682.895752,150.353531,457.812286,2.000000,12.944999,0.073842,0.947625,3.581398,0.004438,3.063998,35.000000
0.066567,20.200001,7.370718,58.800007,55.922348,2683.004150,150.349319,457.845886,2.000000,12.943052,0.073594,0.946502,3.565911,0.004438,3.071800,35.000000
0.066817,20.200001,7.366497,58.800060,55.532501,2683.111572,150.345291,457.878998,2.000000,12.941093,0.073375,0.945367,3.550496,0.004438,3.079588,35.000000
0.067067,20.200001,7.360340,58.799999,55.145943,2683.219238,150.340790,457.913544,2.000000,12.939142,0.073184,0.944217,3.535157,0.004438,3.087372,35.000000
0.067317,20.200001,7.352268,58.800014,54.762547,2683.324463,150.336563,457.947296,2.000000,12.937186,0.073021,0.943055,3.519892,0.004438,3.095137,35.000000
0.067568,20.200001,7.342328,58.800068,54.382324,2683.427734,150.332306,457.981049,2.000000,12.935231,0.072884,0.941881,3.504701,0.004438,3.102889,35.000000
0.067818,20.200001,7.330557,58.799999,54.005352,2683.534668,150.328033,458.014801,2.000000,12.933282,0.072773,0.940692,3.489586,0.004439,3.110630,35.000000
0.068068,20.200001,7.316999,58.800011,53.631531,2683.637939,150.323792,458.048553,2.000000,12.931337,0.072687,0.939492,3.474547,0.004439,3.118356,35.000000
0.068318,20.200001,7.301695,58.800049,53.260883,2683.739746,150.319534,458.082184,2.000000,12.929399,0.072624,0.938280,3.459584,0.004439,3.126067,35.000000
0.068569,20.200001,7.284684,58.799999,52.893391,2683.841553,150.315277,458.116119,2.000000,12.927480,0.072585,0.937055,3.444699,0.004439,3.133764,35.000000
0.068819,20.200001,7.266008,58.800003,52.529053,2683.942139,150.311020,458.149872,2.000000,12.925570,0.072569,0.935818,3.429890,0.004439,3.141446,35.000000
0.069069,20.200001,7.245711,58.800014,52.167854,2684.041504,150.306763,458.183594,2.000000,12.923676,0.072576,0.934570,3.415160,0.004439,3.149113,35.000000
0.069319,20.200001,7.223835,58.800053,51.809799,2684.140137,150.302505,458.217407,2.000000,12.921802,0.072604,0.933309,3.400508,0.004439,3.156764,35.000000
0.069570,20.200001,7.200425,58.800121,51.454861,2684.237793,150.298248,458.251160,2.000000,12.919950,0.072653,0.932037,3.385935,0.004439,3.164398,35.000000
0.069820,20.200001,7.175496,58.799999,51.103024,2684.333008,150.293991,458.284912,2.000000,12.918085,0.072724,0.930755,3.371443,0.004440,3.172021,35.000000
0.070070,20.200001,7.149127,58.800011,50.754299,2684.427734,150.289719,458.318604,2.000000,12.916266,0.072815,0.929460,3.357029,0.004440,3.179625,35.000000
0.070320,20.200001,7.121344,58.800034,50.408672,2684.520996,150.285431,458.352173,2.000000,12.914473,0.072926,0.928154,3.342696,0.004440,3.187212,35.000000
0.070571,20.200001,7.092190,58.800083,50.066128,2684.611816,150.281067,458.385590,2.000000,12.912705,0.073058,0.926837,3.328443,0.004440,3.194782,35.000000
0.070821,20.200001,7.061724,58.799999,49.726585,2684.706055,150.276978,458.420044,2.000000,12.910957,0.073209,0.925513,3.314271,0.004440,3.202335,35.000000
0.071071,20.200001,7.029968,58.800007,49.390137,2684.796631,150.272736,458.453827,2.000000,12.909243,0.073380,0.924177,3.300180,0.004440,3.209871,35.000000
0.071321,20.200001,6.996974,58.800034,49.056728,2684.886719,150.268448,458.487610,2.000000,12.907556,0.073571,0.922830,3.286172,0.004440,3.217388,35.000000
0.071572,20.200001,6.962785,58.800095,48.726334,2684.977295,150.264069,458.521393,2.000000,12.905896,0.073780,0.921472,3.272246,0.004441,3.224886,35.000000
0.071822,20.200001,6.927447,58.799999,48.399048,2685.060547,150.260025,458.555176,2.000000,12.904300,0.074008,0.920107,3.258400,0.004441,3.232367,35.000000
0.072072,20.200001,6.891001,58.800014,48.074707,2685.145752,150.255783,458.588959,2.000000,12.902723,0.074256,0.918731,3.244639,0.004441,3.239829,35.000000
0.072322,20.200001,6.853495,58.800068,47.753338,2685.227295,150.251556,458.622711,2.000000,12.901186,0.074522,0.917347,3.230960,0.004441,3.247271,35.000000
0.072573,20.200001,6.814958,58.799999,47.435017,2685.312500,150.247345,458.656494,2.000000,12.899682,0.074806,0.915952,3.217364,0.004441,3.254694,35.000000
0.072823,20.200001,6.775450,58.800011,47.119621,2685.394775,150.243134,458.690277,2.000000,12.898225,0.075109,0.914548,3.203852,0.004441,3.262096,35.000000
0.073073,20.200001,6.735010,58.800053,46.807171,2685.477051,150.238846,458.724060,2.000000,12.896816,0.075431,0.913136,3.190425,0.004441,3.269476,35.000000
0.073323,20.200001,6.693684,58.799999,46.497715,2685.552734,150.234726,458.757843,2.000000,12.895436,0.075771,0.911716,3.177080,0.004441,3.276843,35.000000
0.073574,20.200001,6.651513,58.800007,46.191174,2685.629639,150.230515,458.791718,2.000000,12.894112,0.076129,0.910288,3.163821,0.004442,3.284185,35.000000
0.073824,20.200001,6.608547,58.800056,45.887596,2685.704590,150.226227,458.825714,2.000000,12.892840,0.076505,0.908852,3.150646,0.004442,3.291507,35.000000
0.074074,20.200001,6.564813,58.799999,45.586769,2685.780518,150.222168,458.859192,2.000000,12.891607,0.076900,0.907407,3.137556,0.004442,3.298805,35.000000
0.074324,20.200001,6.520370,58.800014,45.288902,2685.853760,150.217987,458.893005,2.000000,12.890433,0.077312,0.905956,3.124551,0.004442,3.306083,35.000000
0.074575,20.200001,6.475258,58.800072,44.993877,2685.926270,150.213806,458.926758,2.000000,12.889313,0.077743,0.904498,3.111631,0.004442,3.313338,35.000000
0.074825,20.200001,6.429526,58.799999,44.701813,2685.994629,150.209656,458.960571,2.000000,12.888237,0.078192,0.903030,3.098797,0.004442,3.320573,35.000000
0.075075,20.200001,6.383206,58.800018,44.412537,2686.062500,150.205566,458.994476,2.000000,12.887218,0.078658,0.901556,3.086049,0.004442,3.327783,35.000000
0.075325,20.200001,6.336344,58.800091,44.126099,2686.128662,150.201706,459.028534,2.000000,12.886248,0.079142,0.900075,3.073387,0.004442,3.334969,35.000000
0.075576,20.200001,6.288999,58.800003,43.842457,2686.195312,150.197235,459.061951,2.000000,12.885372,0.079645,0.898590,3.060807,0.004442,3.342139,35.000000
0.075826,20.200001,6.241193,58.800030,43.561623,2686.259033,150.193130,459.095734,2.000000,12.884537,0.080165,0.897098,3.048315,0.004443,3.349281,35.000000
0.076076,20.200001,6.192975,58.800110,43.283577,2686.323486,150.189178,459.129517,2.000000,12.883762,0.080702,0.895602,3.035908,0.004443,3.356401,35.000000
0.076326,20.200001,6.144391,58.800003,43.008312,2686.381836,150.184875,459.163330,2.000000,12.883048,0.081258,0.894094,3.023591,0.004443,3.363493,35.000000
0.076577,20.200001,6.095481,58.800037,42.735790,2686.439453,150.180817,459.197113,2.000000,12.882401,0.081830,0.892585,3.011358,0.004443,3.370563,35.000000
0.076827,20.200001,6.046276,58.799999,42.466011,2686.498047,150.176697,459.230927,2.000000,12.881825,0.082421,0.891069,2.999212,0.004443,3.377611,35.000000
0.077077,20.200001,5.996828,58.800011,42.198952,2686.554199,150.172623,459.264679,2.000000,12.881310,0.083029,0.889549,2.987151,0.004443,3.384631,35.000000
0.077327,20.200001,5.947171,58.800072,41.934582,2686.610596,150.168533,459.298523,2.000000,12.880857,0.083654,0.888024,2.975175,0.004443,3.391626,35.000000
0.077578,20.200001,5.897363,58.799999,41.672947,2686.659668,150.164505,459.332275,2.000000,12.880502,0.084296,0.886494,2.963291,0.004443,3.398601,35.000000
0.077828,20.200001,5.847419,58.800030,41.413990,2686.709717,150.160461,459.365692,2.000000,12.880197,0.084955,0.884959,2.951490,0.004443,3.405547,35.000000
0.078078,20.200001,5.797390,58.799999,41.157635,2686.759277,150.156433,459.399933,2.000000,12.879979,0.085631,0.883421,2.939776,0.004443,3.412468,35.000000
0.078328,20.200001,5.747310,58.800007,40.903946,2686.806152,150.152420,459.433716,2.000000,12.879827,0.086324,0.881879,2.928149,0.004443,3.419363,35.000000
0.078579,20.200001,5.697215,58.800064,40.652855,2686.850098,150.148392,459.467529,2.000000,12.879753,0.087033,0.880333,2.916612,0.004443,3.426231,35.000000
0.078829,20.200001,5.647148,58.799999,40.404446,2686.895020,150.144409,459.501312,2.000000,12.879760,0.087758,0.878783,2.905153,0.004443,3.433074,35.000000
0.079079,20.200001,5.597138,58.800026,40.158588,2686.936279,150.140518,459.534912,2.000000,12.879839,0.088500,0.877230,2.893785,0.004443,3.439888,35.000000
0.079329,20.200001,5.547225,58.800117,39.915318,2686.975098,150.136902,459.567993,2.000000,12.879983,0.089257,0.875672,2.882505,0.004444,3.446671,35.000000
0.079580,20.200001,5.497437,58.800007,39.674599,2687.015625,150.132507,459.602753,2.000000,12.880254,0.090030,0.874116,2.871308,0.004444,3.453444,35.000000
0.079830,20.200001,5.447818,58.800056,39.436436,2687.052734,150.128632,459.636536,2.000000,12.880585,0.090818,0.872555,2.860198,0.004444,3.460179,35.000000
0.080080,20.200001,5.398378,58.799999,39.200783,2687.086182,150.124634,459.670349,2.000000,12.880993,0.091622,0.870990,2.849178,0.004444,3.466890,35.000000
0.080330,20.200001,5.349169,58.800022,38.967659,2687.118408,150.120743,459.703979,2.000000,12.881490,0.092440,0.869425,2.838242,0.004444,3.473572,35.000000
0.080581,20.200001,5.300213,58.800110,38.737080,2687.147705,150.117004,459.737061,2.000000,12.882074,0.093272,0.867857,2.827393,0.004444,3.480227,35.000000
0.080831,20.200001,5.251544,58.800003,38.508827,2687.178467,150.112930,459.771759,2.000000,12.882742,0.094118,0.866287,2.816627,0.004444,3.486854,35.000000
0.081081,20.200001,5.203180,58.800049,38.283119,2687.207764,150.109116,459.805573,2.000000,12.883489,0.094978,0.864716,2.805946,0.004444,3.493453,35.000000
0.081331,20.200001,5.155164,58.799999,38.059841,2687.230713,150.105225,459.839355,2.000000,12.884348,0.095851,0.863144,2.795355,0.004444,3.500026,35.000000
0.081582,20.200001,5.107506,58.800018,37.838974,2687.253906,150.101379,459.873199,2.000000,12.885287,0.096736,0.861571,2.784848,0.004444,3.506571,35.000000
0.081832,20.200001,5.060239,58.800091,37.620487,2687.274414,150.097687,459.907318,2.000000,12.886318,0.097634,0.859996,2.774426,0.004444,3.513088,35.000000
0.082082,20.200001,5.013377,58.800003,37.404488,2687.295898,150.093735,459.940765,2.000000,12.887429,0.098544,0.858422,2.764089,0.004444,3.519577,35.000000
0.082332,20.200001,4.966949,58.800041,37.190819,2687.315430,150.089920,459.974579,2.000000,12.888635,0.099464,0.856847,2.753835,0.004444,3.526038,35.000000
0.082583,20.200001,4.920980,58.799999,36.979458,2687.329346,150.086182,460.008392,2.000000,12.889946,0.100396,0.855271,2.743670,0.004444,3.532471,35.000000
0.082833,20.200001,4.875482,58.800011,36.770439,2687.343262,150.082336,460.041992,2.000000,12.891340,0.101337,0.853696,2.733588,0.004444,3.538877,35.000000
0.083083,20.200001,4.830478,58.800076,36.563690,2687.356445,150.078323,460.074768,2.000000,12.892836,0.102289,0.852123,2.723587,0.004444,3.545255,35.000000
0.083333,20.200001,4.785976,58.799999,36.359371,2687.365967,150.074936,460.109833,2.000000,12.894423,0.103249,0.850546,2.713677,0.004443,3.551604,35.000000
0.083584,20.200001,4.742006,58.800026,36.157303,2687.375244,150.071213,460.143585,2.000000,12.896101,0.104218,0.848972,2.703848,0.004443,3.557923,35.000000
0.083834,20.200001,4.698576,58.800121,35.957581,2687.383301,150.067474,460.176910,2.000000,12.897872,0.105194,0.847398,2.694108,0.004443,3.564213,35.000000
0.084084,20.200001,4.655690,58.800007,35.759823,2687.385742,150.063889,460.211151,2.000000,12.899754,0.106178,0.845827,2.684440,0.004443,3.570486,35.000000
0.084334,20.200001,4.613370,58.800049,35.564461,2687.390869,150.060287,460.244629,2.000000,12.901724,0.107168,0.844256,2.674862,0.004443,3.576725,35.000000
0.084585,20.200001,4.571634,58.799999,35.371292,2687.389160,150.056549,460.278809,2.000000,12.903790,0.108164,0.842687,2.665365,0.004443,3.582934,35.000000
0.084835,20.200001,4.530478,58.800014,35.180321,2687.388672,150.052856,460.312622,2.000000,12.905956,0.109165,0.841119,2.655952,0.004443,3.589117,35.000000
0.085085,20.200001,4.489919,58.800076,34.991512,2687.387207,150.049088,460.346680,2.000000,12.908222,0.110171,0.839553,2.646624,0.004443,3.595271,35.000000
0.085335,20.200001,4.449959,58.799999,34.804893,2687.380615,150.045715,460.380219,2.000000,12.910566,0.111180,0.837989,2.637372,0.004443,3.601401,35.000000
